Датум,Цена,Максимум,Минимум,Просечна цена,Промена,Количина,Вкупен Промет
15.6.2021,"3.650,00",,,"3.650,00","0,00",0,0
14.6.2021,"3.650,00",,,"3.650,00","0,00",0,0
11.6.2021,"3.650,00","3.650,00","3.650,00","3.650,00","-2,90",50,182.500
10.6.2021,"3.759,00",,,"3.759,00","0,00",0,0
09.6.2021,"3.759,00",,,"3.759,00","0,00",0,0
08.6.2021,"3.759,00",,,"3.759,00","0,00",0,0
07.6.2021,"3.759,00","3.759,00","3.759,00","3.759,00","0,00",16,60.144
04.6.2021,"3.759,00",,,"3.759,00","0,00",0,0
03.6.2021,"3.759,00","3.759,00","3.759,00","3.759,00","-0,03",67,251.853
02.6.2021,"3.760,00","3.760,00","3.760,00","3.760,00","-1,05",18,67.680
01.6.2021,"3.800,00",,,"3.800,00","0,00",0,0
31.5.2021,"3.800,00","3.800,00","3.800,00","3.800,00","1,60",22,83.600
28.5.2021,"3.740,00",,,"3.740,00","0,00",0,0
27.5.2021,"3.740,00","3.740,00","3.740,00","3.740,00","0,00",50,187.000
26.5.2021,"3.740,00","3.740,00","3.740,00","3.740,00","2,89",10,37.400
25.5.2021,"3.650,00",,,"3.634,79","0,00",0,0
21.5.2021,"3.650,00",,,"3.634,79","0,00",0,0
20.5.2021,"3.650,00","3.650,00","3.579,00","3.634,79","1,13",140,508.870
19.5.2021,"3.599,00","3.599,00","3.550,00","3.594,25","-0,16",56,201.278
18.5.2021,"3.600,00","3.600,00","3.600,00","3.600,00","2,86",23,82.800
17.5.2021,"3.500,00","3.500,00","3.499,00","3.499,86","1,45",145,507.480
14.5.2021,"3.450,00","3.450,00","3.450,00","3.450,00","3,08",5,17.250
12.5.2021,"3.347,00",,,"3.347,00","0,00",0,0
11.5.2021,"3.347,00",,,"3.347,00","0,00",0,0
10.5.2021,"3.347,00","3.347,00","3.347,00","3.347,00","-2,99",10,33.470
07.5.2021,"3.450,00",,,"3.450,00","0,00",0,0
06.5.2021,"3.450,00",,,"3.450,00","0,00",0,0
05.5.2021,"3.450,00",,,"3.450,00","0,00",0,0
04.5.2021,"3.450,00","3.450,00","3.450,00","3.450,00","-0,75",10,34.500
29.4.2021,"3.476,00",,,"3.476,00","0,00",0,0
28.4.2021,"3.476,00",,,"3.476,00","0,00",0,0
27.4.2021,"3.476,00","3.476,00","3.476,00","3.476,00","-3,44",52,180.752
26.4.2021,"3.600,00",,,"3.600,00","0,00",0,0
23.4.2021,"3.600,00",,,"3.600,00","0,00",0,0
22.4.2021,"3.600,00",,,"3.600,00","0,00",0,0
21.4.2021,"3.600,00",,,"3.600,00","0,00",0,0
20.4.2021,"3.600,00",,,"3.600,00","0,00",0,0
19.4.2021,"3.600,00",,,"3.600,00","0,00",0,0
16.4.2021,"3.600,00","3.600,00","3.600,00","3.600,00","9,06",44,158.400
15.4.2021,"3.301,00","3.301,00","3.301,00","3.301,00","-2,91",10,33.010
14.4.2021,"3.400,00",,,"3.400,00","0,00",0,0
13.4.2021,"3.400,00","3.400,00","3.400,00","3.400,00","0,00",10,34.000
12.4.2021,"3.400,00",,,"3.400,00","0,00",0,0
09.4.2021,"3.400,00",,,"3.400,00","0,00",0,0
08.4.2021,"3.400,00",,,"3.400,00","0,00",0,0
07.4.2021,"3.400,00",,,"3.400,00","0,00",0,0
06.4.2021,"3.400,00",,,"3.400,00","0,00",0,0
05.4.2021,"3.400,00",,,"3.400,00","0,00",0,0
02.4.2021,"3.400,00",,,"3.400,00","0,00",0,0
01.4.2021,"3.400,00",,,"3.400,00","0,00",0,0
31.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
30.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
29.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
26.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
25.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
24.3.2021,"3.400,00","3.400,00","3.400,00","3.400,00","0,00",56,190.400
23.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
22.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
19.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
18.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
17.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
16.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
15.3.2021,"3.400,00",,,"3.400,00","0,00",0,0
12.3.2021,"3.400,00","3.400,00","3.400,00","3.400,00","-2,86",10,34.000
11.3.2021,"3.500,00",,,"3.500,00","0,00",0,0
10.3.2021,"3.500,00","3.500,00","3.500,00","3.500,00","-0,03",255,892.500
09.3.2021,"3.501,00",,,"3.501,00","0,00",0,0
08.3.2021,"3.501,00",,,"3.501,00","0,00",0,0
05.3.2021,"3.501,00","3.501,00","3.501,00","3.501,00","0,03",34,119.034
04.3.2021,"3.500,00","3.500,00","3.500,00","3.500,00","0,00",27,94.500
03.3.2021,"3.500,00","3.500,00","3.500,00","3.500,00","0,00",70,245.000
02.3.2021,"3.500,00","3.500,00","3.500,00","3.500,00","-0,03",75,262.500
01.3.2021,"3.501,00",,,"3.501,00","0,00",0,0
26.2.2021,"3.501,00","3.501,00","3.501,00","3.501,00","-2,75",10,35.010
25.2.2021,"3.600,00",,,"3.600,00","0,00",0,0
24.2.2021,"3.600,00",,,"3.600,00","0,00",0,0
23.2.2021,"3.600,00","3.600,00","3.600,00","3.600,00","0,00",99,356.400
22.2.2021,"3.600,00","3.600,00","3.600,00","3.600,00","2,86",23,82.800
19.2.2021,"3.500,00","3.500,00","3.500,00","3.500,00","-4,62",3,10.500
18.2.2021,"3.670,00",,,"3.669,56","0,00",0,0
17.2.2021,"3.670,00","3.670,00","3.669,00","3.669,56","1,09",27,99.078
16.2.2021,"3.620,00","3.640,00","3.620,00","3.630,00","0,05",40,145.200
15.2.2021,"3.660,00",,,"3.628,18","0,00",0,0
12.2.2021,"3.660,00",,,"3.628,18","0,00",0,0
11.2.2021,"3.660,00","3.660,00","3.555,00","3.628,18","2,08",33,119.730
10.2.2021,"3.559,00","3.559,00","3.550,00","3.554,34","3,00",102,362.543
09.2.2021,"3.450,00",,,"3.450,76","0,00",0,0
08.2.2021,"3.450,00",,,"3.450,76","0,00",0,0
05.2.2021,"3.450,00",,,"3.450,76","0,00",0,0
04.2.2021,"3.450,00",,,"3.450,76","0,00",0,0
03.2.2021,"3.450,00",,,"3.450,76","0,00",0,0
02.2.2021,"3.450,00","3.459,00","3.450,00","3.450,76","-4,28",394,1.359.600
01.2.2021,"3.605,00",,,"3.605,00","0,00",0,0
29.1.2021,"3.605,00","3.605,00","3.605,00","3.605,00","3,00",14,50.470
28.1.2021,"3.500,00",,,"3.500,00","0,00",0,0
27.1.2021,"3.500,00",,,"3.500,00","0,00",0,0
26.1.2021,"3.500,00","3.500,00","3.500,00","3.500,00","-2,23",88,308.000
25.1.2021,"3.580,00","3.580,00","3.580,00","3.580,00","-5,53",20,71.600
22.1.2021,"3.681,00",,,"3.789,50","0,00",0,0
21.1.2021,"3.681,00",,,"3.789,50","0,00",0,0
20.1.2021,"3.681,00",,,"3.789,50","0,00",0,0
18.1.2023,"3.500,00",,,"3.500,00","0,00",0,0
17.1.2023,"3.500,00",,,"3.500,00","0,00",0,0
16.1.2023,"3.500,00",,,"3.500,00","0,00",0,0
13.1.2023,"3.500,00",,,"3.500,00","0,00",0,0
12.1.2023,"3.500,00",,,"3.500,00","0,00",0,0
11.1.2023,"3.500,00","3.500,00","3.500,00","3.500,00","0,00",21,73.500
10.1.2023,"3.500,00",,,"3.500,00","0,00",0,0
09.1.2023,"3.500,00",,,"3.500,00","0,00",0,0
05.1.2023,"3.500,00","3.500,00","3.500,00","3.500,00","0,00",15,52.500
04.1.2023,"3.500,00",,,"3.500,00","0,00",0,0
03.1.2023,"3.500,00",,,"3.500,00","0,00",0,0
29.12.2022,"3.500,00",,,"3.500,00","0,00",0,0
28.12.2022,"3.500,00",,,"3.500,00","0,00",0,0
27.12.2022,"3.500,00","3.500,00","3.500,00","3.500,00","-2,51",24,84.000
26.12.2022,"3.600,00",,,"3.590,10","0,00",0,0
23.12.2022,"3.600,00",,,"3.590,10","0,00",0,0
22.12.2022,"3.600,00","3.600,00","3.500,00","3.590,10","2,57",153,549.285
21.12.2022,"3.500,00","3.500,00","3.500,00","3.500,00","0,00",10,35.000
20.12.2022,"3.500,00",,,"3.500,00","0,00",0,0
19.12.2022,"3.500,00",,,"3.500,00","0,00",0,0
16.12.2022,"3.500,00",,,"3.500,00","0,00",0,0
15.12.2022,"3.500,00","3.500,00","3.500,00","3.500,00","4,48",20,70.000
14.12.2022,"3.350,00",,,"3.350,00","0,00",0,0
13.12.2022,"3.350,00",,,"3.350,00","0,00",0,0
12.12.2022,"3.350,00",,,"3.350,00","0,00",0,0
09.12.2022,"3.350,00",,,"3.350,00","0,00",0,0
07.12.2022,"3.350,00",,,"3.350,00","0,00",0,0
06.12.2022,"3.350,00","3.350,00","3.350,00","3.350,00","0,00",42,140.700
05.12.2022,"3.350,00","3.350,00","3.350,00","3.350,00","1,52",45,150.750
02.12.2022,"3.300,00","3.300,00","3.300,00","3.300,00","0,30",50,165.000
01.12.2022,"3.290,00",,,"3.290,00","0,00",0,0
30.11.2022,"3.290,00",,,"3.290,00","0,00",0,0
29.11.2022,"3.290,00","3.290,00","3.290,00","3.290,00","2,81",17,55.930
28.11.2022,"3.200,00",,,"3.200,00","0,00",0,0
25.11.2022,"3.200,00",,,"3.200,00","0,00",0,0
24.11.2022,"3.200,00",,,"3.200,00","0,00",0,0
23.11.2022,"3.200,00","3.200,00","3.200,00","3.200,00","-0,31",145,464.000
22.11.2022,"3.210,00","3.210,00","3.210,00","3.210,00","-2,73",140,449.400
21.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
18.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
17.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
16.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
15.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
14.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
11.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
10.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
09.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
08.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
07.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
04.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
03.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
02.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
01.11.2022,"3.300,00",,,"3.300,00","0,00",0,0
31.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
28.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
27.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
26.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
25.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
21.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
20.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
19.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
18.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
17.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
14.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
13.10.2022,"3.300,00","3.300,00","3.300,00","3.300,00","0,00",19,62.700
12.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
10.10.2022,"3.300,00",,,"3.300,00","0,00",0,0
07.10.2022,"3.300,00","3.300,00","3.300,00","3.300,00","-0,09",8,26.400
06.10.2022,"3.303,00",,,"3.303,00","0,00",0,0
05.10.2022,"3.303,00",,,"3.303,00","0,00",0,0
04.10.2022,"3.303,00",,,"3.303,00","0,00",0,0
03.10.2022,"3.303,00",,,"3.303,00","0,00",0,0
30.9.2022,"3.303,00",,,"3.303,00","0,00",0,0
29.9.2022,"3.303,00",,,"3.303,00","0,00",0,0
28.9.2022,"3.303,00",,,"3.303,00","0,00",0,0
27.9.2022,"3.303,00","3.303,00","3.303,00","3.303,00","0,06",10,33.030
26.9.2022,"3.301,00","3.301,00","3.301,00","3.301,00","-0,06",10,33.010
23.9.2022,"3.303,00",,,"3.303,00","0,00",0,0
22.9.2022,"3.303,00",,,"3.303,00","0,00",0,0
21.9.2022,"3.303,00","3.303,00","3.303,00","3.303,00","0,06",24,79.272
20.9.2022,"3.301,00","3.301,00","3.301,00","3.301,00","-9,06",53,174.953
19.9.2022,"3.630,00",,,"3.630,00","0,00",0,0
16.9.2022,"3.630,00",,,"3.630,00","0,00",0,0
15.9.2022,"3.630,00",,,"3.630,00","0,00",0,0
14.9.2022,"3.630,00",,,"3.630,00","0,00",0,0
13.9.2022,"3.630,00","3.630,00","3.630,00","3.630,00","10,00",4,14.520
12.9.2022,"3.300,00","3.300,00","3.300,00","3.300,00","-0,12",1,3.300
09.9.2022,"3.304,00",,,"3.304,00","0,00",0,0
07.9.2022,"3.304,00","3.304,00","3.304,00","3.304,00","0,12",2,6.608
06.9.2022,"3.300,00","3.300,00","3.300,00","3.300,00","0,00",4,13.200
05.9.2022,"3.300,00",,,"3.300,00","0,00",0,0
02.9.2022,"3.300,00",,,"3.300,00","0,00",0,0
01.9.2022,"3.300,00",,,"3.300,00","0,00",0,0
31.8.2022,"3.300,00",,,"3.300,00","0,00",0,0
30.8.2022,"3.300,00",,,"3.300,00","0,00",0,0
29.8.2022,"3.300,00",,,"3.300,00","0,00",0,0
26.8.2022,"3.300,00",,,"3.300,00","0,00",0,0
25.8.2022,"3.300,00",,,"3.300,00","0,00",0,0
24.8.2022,"3.300,00",,,"3.300,00","0,00",0,0
23.8.2022,"3.300,00","3.300,00","3.300,00","3.300,00","0,12",19,62.700
22.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
19.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
18.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
17.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
16.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
15.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
12.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
11.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
10.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
09.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
08.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
05.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
04.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
03.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
01.8.2022,"3.296,00",,,"3.296,00","0,00",0,0
29.7.2022,"3.296,00",,,"3.296,00","0,00",0,0
28.7.2022,"3.296,00","3.296,00","3.296,00","3.296,00","3,00",10,32.960
27.7.2022,"3.200,00",,,"3.200,00","0,00",0,0
26.7.2022,"3.200,00","3.200,00","3.200,00","3.200,00","0,00",14,44.800
25.7.2022,"3.200,00",,,"3.200,00","0,00",0,0
22.7.2022,"3.200,00",,,"3.200,00","0,00",0,0
21.7.2022,"3.200,00",,,"3.200,00","0,00",0,0
20.7.2022,"3.200,00",,,"3.200,00","0,00",0,0
19.7.2022,"3.200,00",,,"3.200,00","0,00",0,0
18.7.2022,"3.200,00",,,"3.200,00","0,00",0,0
15.7.2022,"3.200,00",,,"3.200,00","0,00",0,0
14.7.2022,"3.200,00",,,"3.200,00","0,00",0,0
13.7.2022,"3.200,00",,,"3.200,00","0,00",0,0
12.7.2022,"3.200,00","3.200,00","3.200,00","3.200,00","-1,93",13,41.600
11.7.2022,"3.263,00",,,"3.263,00","0,00",0,0
08.7.2022,"3.263,00",,,"3.263,00","0,00",0,0
07.7.2022,"3.263,00",,,"3.263,00","0,00",0,0
06.7.2022,"3.263,00",,,"3.263,00","0,00",0,0
05.7.2022,"3.263,00",,,"3.263,00","0,00",0,0
04.7.2022,"3.263,00",,,"3.263,00","0,00",0,0
01.7.2022,"3.263,00",,,"3.263,00","0,00",0,0
30.6.2022,"3.263,00",,,"3.263,00","0,00",0,0
29.6.2022,"3.263,00",,,"3.263,00","0,00",0,0
28.6.2022,"3.263,00",,,"3.263,00","0,00",0,0
27.6.2022,"3.263,00",,,"3.263,00","0,00",0,0
24.6.2022,"3.263,00",,,"3.263,00","0,00",0,0
23.6.2022,"3.263,00",,,"3.263,00","0,00",0,0
22.6.2022,"3.263,00",,,"3.263,00","0,00",0,0
21.6.2022,"3.263,00",,,"3.263,00","0,00",0,0
20.6.2022,"3.263,00","3.263,00","3.263,00","3.263,00","-2,63",19,61.997
17.6.2022,"3.351,00",,,"3.351,00","0,00",0,0
16.6.2022,"3.351,00",,,"3.351,00","0,00",0,0
15.6.2022,"3.351,00",,,"3.351,00","0,00",0,0
14.6.2022,"3.351,00",,,"3.351,00","0,00",0,0
13.6.2022,"3.351,00",,,"3.351,00","0,00",0,0
09.6.2022,"3.351,00",,,"3.351,00","0,00",0,0
08.6.2022,"3.351,00",,,"3.351,00","0,00",0,0
07.6.2022,"3.351,00",,,"3.351,00","0,00",0,0
06.6.2022,"3.351,00",,,"3.351,00","0,00",0,0
03.6.2022,"3.351,00",,,"3.351,00","0,00",0,0
02.6.2022,"3.351,00","3.351,00","3.351,00","3.351,00","1,09",10,33.510
01.6.2022,"3.324,00",,,"3.315,00","0,00",0,0
31.5.2022,"3.324,00","3.324,00","3.306,00","3.315,00","-9,18",24,79.560
30.5.2022,"3.650,00",,,"3.650,00","0,00",0,0
27.5.2022,"3.650,00",,,"3.650,00","0,00",0,0
26.5.2022,"3.650,00","3.650,00","3.650,00","3.650,00","-0,44",69,251.850
25.5.2022,"3.650,00",,,"3.666,00","0,00",0,0
23.5.2022,"3.650,00","3.700,00","3.650,00","3.666,00","0,44",50,183.300
20.5.2022,"3.650,00","3.650,00","3.650,00","3.650,00","0,00",10,36.500
19.5.2022,"3.650,00","3.650,00","3.650,00","3.650,00","-0,49",17,62.050
18.5.2022,"3.650,00",,,"3.668,00","0,00",0,0
17.5.2022,"3.650,00","3.749,00","3.650,00","3.668,00","0,27",55,201.740
16.5.2022,"3.650,00",,,"3.657,87","0,00",0,0
13.5.2022,"3.650,00",,,"3.657,87","0,00",0,0
12.5.2022,"3.650,00","3.670,00","3.650,00","3.657,87","-2,45",30,109.736
11.5.2022,"3.750,00","3.750,00","3.750,00","3.750,00","1,35",30,112.500
10.5.2022,"3.700,00",,,"3.700,00","0,00",0,0
09.5.2022,"3.700,00",,,"3.700,00","0,00",0,0
06.5.2022,"3.700,00",,,"3.700,00","0,00",0,0
05.5.2022,"3.700,00","3.700,00","3.700,00","3.700,00","-1,31",5,18.500
04.5.2022,"3.750,00",,,"3.749,13","0,00",0,0
03.5.2022,"3.750,00","3.750,00","3.749,00","3.749,13","1,32",23,86.230
29.4.2022,"3.700,00","3.700,00","3.700,00","3.700,00","0,11",34,125.800
28.4.2022,"3.700,00",,,"3.696,00","0,00",0,0
27.4.2022,"3.700,00",,,"3.696,00","0,00",0,0
26.4.2022,"3.700,00","3.700,00","3.680,00","3.696,00","0,82",25,92.400
21.4.2022,"3.666,00",,,"3.666,00","0,00",0,0
20.4.2022,"3.666,00",,,"3.666,00","0,00",0,0
19.4.2022,"3.666,00",,,"3.666,00","0,00",0,0
18.4.2022,"3.666,00",,,"3.666,00","0,00",0,0
15.4.2022,"3.666,00","3.666,00","3.666,00","3.666,00","2,98",13,47.658
14.4.2022,"3.560,00",,,"3.560,00","0,00",0,0
13.4.2022,"3.560,00",,,"3.560,00","0,00",0,0
12.4.2022,"3.560,00",,,"3.560,00","0,00",0,0
11.4.2022,"3.560,00",,,"3.560,00","0,00",0,0
08.4.2022,"3.560,00","3.560,00","3.560,00","3.560,00","-2,14",40,142.400
07.4.2022,"3.638,00",,,"3.638,00","0,00",0,0
06.4.2022,"3.638,00",,,"3.638,00","0,00",0,0
05.4.2022,"3.638,00",,,"3.638,00","0,00",0,0
04.4.2022,"3.638,00",,,"3.638,00","0,00",0,0
01.4.2022,"3.638,00",,,"3.638,00","0,00",0,0
31.3.2022,"3.638,00",,,"3.638,00","0,00",0,0
30.3.2022,"3.638,00",,,"3.638,00","0,00",0,0
29.3.2022,"3.638,00","3.638,00","3.638,00","3.638,00","-2,99",282,1.025.916
28.3.2022,"3.750,00",,,"3.750,00","0,00",0,0
25.3.2022,"3.750,00",,,"3.750,00","0,00",0,0
24.3.2022,"3.750,00","3.750,00","3.750,00","3.750,00","0,00",6,22.500
23.3.2022,"3.750,00","3.750,00","3.750,00","3.750,00","0,00",90,337.500
22.3.2022,"3.750,00",,,"3.750,00","0,00",0,0
21.3.2022,"3.750,00",,,"3.750,00","0,00",0,0
18.3.2022,"3.750,00","3.750,00","3.750,00","3.750,00","-0,26",15,56.250
17.3.2022,"3.760,00","3.760,00","3.759,00","3.759,63","4,12",81,304.530
16.3.2022,"3.611,00",,,"3.611,00","0,00",0,0
15.3.2022,"3.611,00","3.611,00","3.611,00","3.611,00","0,00",29,104.719
14.3.2022,"3.611,00",,,"3.611,00","0,00",0,0
11.3.2022,"3.611,00","3.611,00","3.611,00","3.611,00","-1,19",23,83.053
10.3.2022,"3.759,00",,,"3.654,50","0,00",0,0
09.3.2022,"3.759,00",,,"3.654,50","0,00",0,0
08.3.2022,"3.759,00","3.759,00","3.550,00","3.654,50","2,94",10,36.545
07.3.2022,"3.550,00","3.550,00","3.550,00","3.550,00","0,23",47,166.850
04.3.2022,"3.542,00",,,"3.542,00","0,00",0,0
03.3.2022,"3.542,00",,,"3.542,00","0,00",0,0
02.3.2022,"3.542,00",,,"3.542,00","0,00",0,0
01.3.2022,"3.542,00","3.542,00","3.542,00","3.542,00","-2,99",5,17.710
28.2.2022,"3.651,00",,,"3.651,00","0,00",0,0
25.2.2022,"3.651,00",,,"3.651,00","0,00",0,0
24.2.2022,"3.651,00","3.651,00","3.651,00","3.651,00","0,00",3,10.953
23.2.2022,"3.651,00",,,"3.651,00","0,00",0,0
22.2.2022,"3.651,00",,,"3.651,00","0,00",0,0
21.2.2022,"3.651,00",,,"3.651,00","0,00",0,0
18.2.2022,"3.651,00",,,"3.651,00","0,00",0,0
17.2.2022,"3.651,00",,,"3.651,00","0,00",0,0
16.2.2022,"3.651,00",,,"3.651,00","0,00",0,0
15.2.2022,"3.651,00",,,"3.651,00","0,00",0,0
14.2.2022,"3.651,00","3.651,00","3.651,00","3.651,00","-1,86",13,47.463
11.2.2022,"3.716,00",,,"3.720,05","0,00",0,0
10.2.2022,"3.716,00",,,"3.720,05","0,00",0,0
09.2.2022,"3.716,00","3.749,00","3.700,00","3.720,05","0,14",55,204.603
08.2.2022,"3.715,00","3.715,00","3.715,00","3.715,00","0,00",20,74.300
07.2.2022,"3.715,00",,,"3.715,00","0,00",0,0
04.2.2022,"3.715,00",,,"3.715,00","0,00",0,0
03.2.2022,"3.715,00","3.715,00","3.715,00","3.715,00","0,00",47,174.605
02.2.2022,"3.715,00",,,"3.715,00","0,00",0,0
01.2.2022,"3.715,00",,,"3.715,00","0,00",0,0
31.1.2022,"3.715,00",,,"3.715,00","0,00",0,0
28.1.2022,"3.715,00","3.715,00","3.715,00","3.715,00","2,95",40,148.600
27.1.2022,"3.600,00",,,"3.608,47","0,00",0,0
26.1.2022,"3.600,00",,,"3.608,47","0,00",0,0
25.1.2022,"3.600,00",,,"3.608,47","0,00",0,0
24.1.2022,"3.600,00","3.800,00","3.600,00","3.608,47","-5,04",118,425.800
21.1.2022,"3.800,00","3.800,00","3.800,00","3.800,00","1,33",33,125.400
20.1.2022,"3.750,00",,,"3.750,00","0,00",0,0
18.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
17.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
16.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
15.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
12.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
11.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
10.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
09.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
05.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
04.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
03.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
02.1.2024,"4.990,00",,,"4.990,00","0,00",0,0
28.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
27.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
26.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
25.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
22.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
21.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
20.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
19.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
18.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
15.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
14.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
13.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
12.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
11.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
07.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
06.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
05.12.2023,"4.990,00",,,"4.990,00","0,00",0,0
04.12.2023,"4.990,00","4.990,00","4.990,00","4.990,00","5,05",10,49.900
01.12.2023,"4.750,00",,,"4.750,00","0,00",0,0
30.11.2023,"4.750,00",,,"4.750,00","0,00",0,0
29.11.2023,"4.750,00",,,"4.750,00","0,00",0,0
28.11.2023,"4.750,00",,,"4.750,00","0,00",0,0
27.11.2023,"4.750,00",,,"4.750,00","0,00",0,0
24.11.2023,"4.750,00",,,"4.750,00","0,00",0,0
23.11.2023,"4.750,00","4.750,00","4.750,00","4.750,00","0,44",57,270.750
22.11.2023,"4.700,00",,,"4.729,07","0,00",0,0
21.11.2023,"4.700,00",,,"4.729,07","0,00",0,0
20.11.2023,"4.700,00",,,"4.729,07","0,00",0,0
17.11.2023,"4.700,00","4.750,00","4.700,00","4.729,07","2,01",43,203.350
16.11.2023,"4.601,00",,,"4.636,08","0,00",0,0
15.11.2023,"4.601,00",,,"4.636,08","0,00",0,0
14.11.2023,"4.601,00","4.753,00","4.601,00","4.636,08","-5,38",26,120.538
13.11.2023,"4.900,00","4.900,00","4.899,00","4.899,71","2,76",17,83.295
10.11.2023,"4.768,00",,,"4.768,00","0,00",0,0
09.11.2023,"4.768,00","4.768,00","4.768,00","4.768,00","0,00",13,61.984
08.11.2023,"4.768,00","4.768,00","4.768,00","4.768,00","-9,89",25,119.200
07.11.2023,"5.300,00",,,"5.291,35","0,00",0,0
06.11.2023,"5.300,00","5.300,00","5.290,00","5.291,35","-9,97",37,195.780
03.11.2023,"5.877,00",,,"5.877,00","0,00",0,0
02.11.2023,"5.877,00",,,"5.877,00","0,00",0,0
01.11.2023,"5.877,00",,,"5.877,00","0,00",0,0
31.10.2023,"5.877,00","5.877,00","5.877,00","5.877,00","-0,37",20,11.992.760
30.10.2023,"5.899,00",,,"5.899,00","0,00",0,0
27.10.2023,"5.899,00",,,"5.899,00","0,00",0,0
26.10.2023,"5.899,00",,,"5.899,00","0,00",0,0
25.10.2023,"5.899,00",,,"5.899,00","0,00",0,0
24.10.2023,"5.899,00",,,"5.899,00","0,00",0,0
20.10.2023,"5.899,00",,,"5.899,00","0,00",0,0
19.10.2023,"5.899,00",,,"5.899,00","0,00",0,0
18.10.2023,"5.899,00",,,"5.899,00","0,00",0,0
