Датум,Цена,Максимум,Минимум,Просечна цена,Промена,Количина,Вкупен Промет
20.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
19.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
16.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
15.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
14.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
13.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
12.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
09.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
08.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
07.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
06.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
05.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
02.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
01.4.2021,"4.044,00",,,"4.044,00","0,00",0,0
31.3.2021,"4.044,00",,,"4.044,00","0,00",0,0
30.3.2021,"4.044,00",,,"4.044,00","0,00",0,0
29.3.2021,"4.044,00",,,"4.044,00","0,00",0,0
26.3.2021,"4.044,00","4.044,00","4.044,00","4.044,00","0,00",122,493.368
25.3.2021,"4.044,00","4.044,00","4.044,00","4.044,00","-2,55",39,157.716
24.3.2021,"4.200,00",,,"4.150,00","0,00",0,0
23.3.2021,"4.200,00",,,"4.150,00","0,00",0,0
22.3.2021,"4.200,00",,,"4.150,00","0,00",0,0
19.3.2021,"4.200,00",,,"4.150,00","0,00",0,0
18.3.2021,"4.200,00",,,"4.150,00","0,00",0,0
17.3.2021,"4.200,00",,,"4.150,00","0,00",0,0
16.3.2021,"4.200,00",,,"4.150,00","0,00",0,0
15.3.2021,"4.200,00","4.200,00","4.140,00","4.150,00","-2,44",60,249.000
12.3.2021,"4.254,00","4.254,00","4.254,00","4.254,00","0,00",10,28.546.440
11.3.2021,"4.254,00","4.254,00","4.254,00","4.254,00","0,06",30,127.620
10.3.2021,"4.254,00","4.254,00","4.250,00","4.251,57","0,04",115,488.930
09.3.2021,"4.250,00","4.250,00","4.250,00","4.250,00","1,09",60,27.255.000
08.3.2021,"4.205,00",,,"4.204,12","0,00",0,0
05.3.2021,"4.205,00","4.205,00","4.204,00","4.204,12","-1,77",80,336.330
04.3.2021,"4.280,00",,,"4.280,00","0,00",0,0
03.3.2021,"4.280,00",,,"4.280,00","0,00",0,0
02.3.2021,"4.280,00",,,"4.280,00","0,00",0,0
01.3.2021,"4.280,00",,,"4.280,00","0,00",0,0
26.2.2021,"4.280,00",,,"4.280,00","0,00",0,0
25.2.2021,"4.280,00",,,"4.280,00","0,00",0,0
24.2.2021,"4.280,00","4.280,00","4.280,00","4.280,00","-2,69",122,522.160
23.2.2021,"4.380,00","4.400,00","4.380,00","4.398,33","-1,82",120,527.800
22.2.2021,"4.480,00","4.480,00","4.480,00","4.480,00","-2,61",21,94.080
19.2.2021,"4.600,00","4.600,00","4.600,00","4.600,00","-2,52",83,381.800
18.2.2021,"4.719,00",,,"4.719,00","0,00",0,0
17.2.2021,"4.719,00",,,"4.719,00","0,00",0,0
16.2.2021,"4.719,00","4.719,00","4.719,00","4.719,00","10,00",673,3.175.887
15.2.2021,"4.290,00","4.290,00","4.290,00","4.290,00","10,00",340,24.462.000
12.2.2021,"3.900,00","3.900,00","3.900,00","3.900,00","-2,11",499,1.946.100
11.2.2021,"3.984,00","3.984,00","3.984,00","3.984,00","9,99",309,1.231.056
10.2.2021,"3.622,00","3.622,00","3.622,00","3.622,00","9,99",190,688.180
09.2.2021,"3.293,00","3.293,00","3.293,00","3.293,00","9,98",867,2.855.031
08.2.2021,"3.000,00","3.000,00","2.900,00","2.994,22","6,03",398,1.191.700
05.2.2021,"2.824,00","2.824,00","2.824,00","2.824,00","-2,99",26,73.424
04.2.2021,"2.911,00",,,"2.911,00","0,00",0,0
03.2.2021,"2.911,00",,,"2.911,00","0,00",0,0
02.2.2021,"2.911,00",,,"2.911,00","0,00",0,0
01.2.2021,"2.911,00",,,"2.911,00","0,00",0,0
29.1.2021,"2.911,00",,,"2.911,00","0,00",0,0
28.1.2021,"2.911,00",,,"2.911,00","0,00",0,0
27.1.2021,"2.911,00",,,"2.911,00","0,00",0,0
26.1.2021,"2.911,00",,,"2.911,00","0,00",0,0
25.1.2021,"2.911,00",,,"2.911,00","0,00",0,0
22.1.2021,"2.911,00",,,"2.911,00","0,00",0,0
21.1.2021,"2.911,00","2.911,00","2.911,00","2.911,00","0,00",100,291.100
20.1.2021,"2.911,00","2.911,00","2.911,00","2.911,00","0,00",81,235.791
18.1.2023,"3.555,00",,,"3.555,00","0,00",0,0
17.1.2023,"3.555,00",,,"3.555,00","0,00",0,0
16.1.2023,"3.555,00",,,"3.555,00","0,00",0,0
13.1.2023,"3.555,00",,,"3.555,00","0,00",0,0
12.1.2023,"3.555,00",,,"3.555,00","0,00",0,0
11.1.2023,"3.555,00",,,"3.555,00","0,00",0,0
10.1.2023,"3.555,00",,,"3.555,00","0,00",0,0
09.1.2023,"3.555,00",,,"3.555,00","0,00",0,0
05.1.2023,"3.555,00","3.555,00","3.555,00","3.555,00","3,89",30,106.650
04.1.2023,"3.422,00",,,"3.422,00","0,00",0,0
03.1.2023,"3.422,00",,,"3.422,00","0,00",0,0
29.12.2022,"3.422,00","3.422,00","3.422,00","3.422,00","0,00",10,34.220
28.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
27.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
26.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
23.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
22.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
21.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
20.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
19.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
16.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
15.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
14.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
13.12.2022,"3.422,00",,,"3.422,00","0,00",0,0
12.12.2022,"3.422,00","3.422,00","3.422,00","3.422,00","-2,42",16,54.752
09.12.2022,"3.507,00",,,"3.507,00","0,00",0,0
07.12.2022,"3.507,00",,,"3.507,00","0,00",0,0
06.12.2022,"3.507,00",,,"3.507,00","0,00",0,0
05.12.2022,"3.507,00",,,"3.507,00","0,00",0,0
02.12.2022,"3.507,00",,,"3.507,00","0,00",0,0
01.12.2022,"3.507,00",,,"3.507,00","0,00",0,0
30.11.2022,"3.507,00",,,"3.507,00","0,00",0,0
29.11.2022,"3.507,00",,,"3.507,00","0,00",0,0
28.11.2022,"3.507,00",,,"3.507,00","0,00",0,0
25.11.2022,"3.507,00",,,"3.507,00","0,00",0,0
24.11.2022,"3.507,00",,,"3.507,00","0,00",0,0
23.11.2022,"3.507,00","3.507,00","3.507,00","3.507,00","0,20",10,35.070
22.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
21.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
18.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
17.11.2022,"3.500,00","3.500,00","3.500,00","3.500,00","0,00",14,49.000
16.11.2022,"3.500,00","3.500,00","3.500,00","3.500,00","0,00",13,45.500
15.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
14.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
11.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
10.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
09.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
08.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
07.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
04.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
03.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
02.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
01.11.2022,"3.500,00",,,"3.500,00","0,00",0,0
31.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
28.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
27.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
26.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
25.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
21.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
20.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
19.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
18.10.2022,"3.500,00","3.500,00","3.500,00","3.500,00","0,00",37,129.500
17.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
14.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
13.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
12.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
10.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
07.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
06.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
05.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
04.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
03.10.2022,"3.500,00",,,"3.500,00","0,00",0,0
30.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
29.9.2022,"3.500,00","3.500,00","3.500,00","3.500,00","0,00",10,35.000
28.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
27.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
26.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
23.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
22.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
21.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
20.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
19.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
16.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
15.9.2022,"3.500,00","3.500,00","3.500,00","3.500,00","0,00",20,70.000
14.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
13.9.2022,"3.500,00",,,"3.500,00","0,00",0,0
12.9.2022,"3.500,00","3.500,00","3.500,00","3.500,00","-0,71",16,56.000
09.9.2022,"3.525,00",,,"3.525,00","0,00",0,0
07.9.2022,"3.525,00",,,"3.525,00","0,00",0,0
06.9.2022,"3.525,00",,,"3.525,00","0,00",0,0
05.9.2022,"3.525,00",,,"3.525,00","0,00",0,0
02.9.2022,"3.525,00",,,"3.525,00","0,00",0,15.615.418
01.9.2022,"3.525,00",,,"3.525,00","0,00",0,0
31.8.2022,"3.525,00",,,"3.525,00","0,00",0,17.632.000
30.8.2022,"3.525,00",,,"3.525,00","0,00",0,0
29.8.2022,"3.525,00",,,"3.525,00","0,00",0,0
26.8.2022,"3.525,00",,,"3.525,00","0,00",0,0
25.8.2022,"3.525,00",,,"3.525,00","0,00",0,0
24.8.2022,"3.525,00",,,"3.525,00","0,00",0,0
23.8.2022,"3.525,00",,,"3.525,00","0,00",0,14.100.000
22.8.2022,"3.525,00",,,"3.525,00","0,00",0,0
19.8.2022,"3.525,00",,,"3.525,00","0,00",0,0
18.8.2022,"3.525,00",,,"3.525,00","0,00",0,0
17.8.2022,"3.525,00",,,"3.525,00","0,00",0,0
16.8.2022,"3.525,00","3.525,00","3.525,00","3.525,00","0,71",78,274.950
15.8.2022,"3.500,00",,,"3.500,00","0,00",0,0
12.8.2022,"3.500,00",,,"3.500,00","0,00",0,0
11.8.2022,"3.500,00",,,"3.500,00","0,00",0,0
10.8.2022,"3.500,00",,,"3.500,00","0,00",0,0
09.8.2022,"3.500,00",,,"3.500,00","0,00",0,0
08.8.2022,"3.500,00",,,"3.500,00","0,00",0,0
05.8.2022,"3.500,00",,,"3.500,00","0,00",0,0
04.8.2022,"3.500,00",,,"3.500,00","0,00",0,0
03.8.2022,"3.500,00",,,"3.500,00","0,00",0,0
01.8.2022,"3.500,00",,,"3.500,00","0,00",0,0
29.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
28.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
27.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
26.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
25.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
22.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
21.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
20.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
19.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
18.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
15.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
14.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
13.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
12.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
11.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
08.7.2022,"3.500,00",,,"3.500,00","0,00",0,0
07.7.2022,"3.500,00","3.500,00","3.500,00","3.500,00","0,00",22,77.000
06.7.2022,"3.500,00","3.500,00","3.500,00","3.500,00","-2,78",33,115.500
05.7.2022,"3.600,00",,,"3.600,00","0,00",0,0
04.7.2022,"3.600,00",,,"3.600,00","0,00",0,0
01.7.2022,"3.600,00",,,"3.600,00","0,00",0,0
30.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
29.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
28.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
27.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
24.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
23.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
22.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
21.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
20.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
17.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
16.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
15.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
14.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
13.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
09.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
08.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
07.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
06.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
03.6.2022,"3.600,00",,,"3.600,00","0,00",0,0
02.6.2022,"3.600,00","3.600,00","3.600,00","3.600,00","0,03",34,122.400
01.6.2022,"3.599,00",,,"3.599,00","0,00",0,0
31.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
30.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
27.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
26.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
25.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
23.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
20.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
19.5.2022,"3.599,00","3.599,00","3.599,00","3.599,00","0,00",22,79.178
18.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
17.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
16.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
13.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
12.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
11.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
10.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
09.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
06.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
05.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
04.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
03.5.2022,"3.599,00",,,"3.599,00","0,00",0,0
29.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
28.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
27.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
26.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
21.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
20.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
19.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
18.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
15.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
14.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
13.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
12.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
11.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
08.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
07.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
06.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
05.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
04.4.2022,"3.599,00",,,"3.599,00","0,00",0,0
01.4.2022,"3.599,00",,,"3.599,00","0,00",0,9.000.000
31.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
30.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
29.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
28.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
25.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
24.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
23.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
22.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
21.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
18.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
17.3.2022,"3.599,00",,,"3.599,00","0,00",0,11.001.000
16.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
15.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
14.3.2022,"3.599,00",,,"3.599,00","0,00",0,36.006.000
11.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
10.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
09.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
08.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
07.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
04.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
03.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
02.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
01.3.2022,"3.599,00",,,"3.599,00","0,00",0,0
28.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
25.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
24.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
23.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
22.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
21.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
18.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
17.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
16.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
15.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
14.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
11.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
10.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
09.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
08.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
07.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
04.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
03.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
02.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
01.2.2022,"3.599,00",,,"3.599,00","0,00",0,0
31.1.2022,"3.599,00",,,"3.599,00","0,00",0,0
28.1.2022,"3.599,00",,,"3.599,00","0,00",0,0
27.1.2022,"3.599,00",,,"3.599,00","0,00",0,0
26.1.2022,"3.599,00",,,"3.599,00","0,00",0,0
25.1.2022,"3.599,00",,,"3.599,00","0,00",0,0
24.1.2022,"3.599,00",,,"3.599,00","0,00",0,0
21.1.2022,"3.599,00",,,"3.599,00","0,00",0,0
20.1.2022,"3.599,00",,,"3.599,00","0,00",0,0
18.1.2024,"3.600,00","3.600,00","3.600,00","3.600,00","0,00",63,226.800
17.1.2024,"3.600,00",,,"3.600,00","0,00",0,0
16.1.2024,"3.600,00",,,"3.600,00","0,00",0,0
15.1.2024,"3.600,00",,,"3.600,00","0,00",0,0
12.1.2024,"3.600,00",,,"3.600,00","0,00",0,0
11.1.2024,"3.600,00",,,"3.600,00","0,00",0,0
10.1.2024,"3.600,00",,,"3.600,00","0,00",0,0
09.1.2024,"3.600,00","3.600,00","3.600,00","3.600,00","0,00",50,180.000
05.1.2024,"3.600,00",,,"3.600,00","0,00",0,0
04.1.2024,"3.600,00",,,"3.600,00","0,00",0,0
03.1.2024,"3.600,00",,,"3.600,00","0,00",0,0
02.1.2024,"3.600,00",,,"3.600,00","0,00",0,0
28.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
27.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
26.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
25.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
22.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
21.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
20.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
19.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
18.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
15.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
14.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
13.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
12.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
11.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
07.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
06.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
05.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
04.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
01.12.2023,"3.600,00",,,"3.600,00","0,00",0,0
30.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
29.11.2023,"3.600,00","3.600,00","3.600,00","3.600,00","0,00",78,280.800
28.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
27.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
24.11.2023,"3.600,00","3.600,00","3.600,00","3.600,00","0,00",100,360.000
23.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
22.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
21.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
20.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
17.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
16.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
15.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
14.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
13.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
10.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
09.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
08.11.2023,"3.600,00","3.600,00","3.600,00","3.600,00","0,00",207,745.200
07.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
06.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
03.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
02.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
01.11.2023,"3.600,00",,,"3.600,00","0,00",0,0
31.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
30.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
27.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
26.10.2023,"3.600,00","3.600,00","3.600,00","3.600,00","0,00",45,162.000
25.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
24.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
20.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
19.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
18.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
17.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
16.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
13.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
12.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
10.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
09.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
06.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
05.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
04.10.2023,"3.600,00",,,"3.600,00","0,00",0,0
03.10.2023,"3.600,00","3.600,00","3.600,00","3.600,00","0,00",200,7.582.800
02.10.2023,"3.600,00",,,"3.600,00","0,00",0,5.023.200
29.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
28.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
27.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
26.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
25.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
22.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
21.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
20.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
19.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
18.9.2023,"3.600,00",,,"3.600,00","0,00",0,21.658.320
15.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
14.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
13.9.2023,"3.600,00","3.600,00","3.600,00","3.600,00","0,00",19,68.400
12.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
11.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
07.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
06.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
05.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
04.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
01.9.2023,"3.600,00",,,"3.600,00","0,00",0,0
31.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
30.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
29.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
25.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
24.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
23.8.2023,"3.600,00","3.600,00","3.600,00","3.600,00","0,00",1,3.600
22.8.2023,"3.600,00","3.600,00","3.600,00","3.600,00","0,00",13,46.800
21.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
18.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
17.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
16.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
15.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
14.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
11.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
10.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
09.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
08.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
07.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
04.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
03.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
01.8.2023,"3.600,00",,,"3.600,00","0,00",0,0
31.7.2023,"3.600,00",,,"3.600,00","0,00",0,0
28.7.2023,"3.600,00",,,"3.600,00","0,00",0,0
27.7.2023,"3.600,00",,,"3.600,00","0,00",0,0
26.7.2023,"3.600,00",,,"3.600,00","0,00",0,0
25.7.2023,"3.600,00",,,"3.600,00","0,00",0,0
